civi_handling_unit,cstb_column,citm_name1,csts_name,civi_entry_date,civi_primary_qty_reserved,civi_primary_qty,civi_secondary_uom_code,csbt_name,civi_storagebin_code,citm_code2,citm_code1,civi_organization_id,civi_primary_qty_available,civi_secondary_qty,civi_stock_type_code,civi_id,cstt_name,cstb_line,cstb_level,civi_expiration_date,citm_packaging,civi_onset_date,civi_warehouse_code,civi_batch_number,civi_primary_uom_code,metadata_fecha_consulta
119300,2.0,ORGANIZAD CLOSET PARA MODULO 70-80 CM D470XW(664-764)XH77 MMRef: ORG-70,HERRAJES Y ACCESORIOS,2023-10-17,0.0,4.0,,Large Shelf,F23M2A40IZQ,,10009434,98,4.0,,08,126570,Estantería pesada,23,40.0,,,,1145,,Und,2025-09-06 23:29:24
120030,2.0,ENTREPANO OLLERO PARA CAJON (3L) SPAR GLPTJ008F MOD.80CM d450Xw767Xh170MM Ref: GLPTJ008F,HERRAJES Y ACCESORIOS,2023-10-17,0.0,2.0,,Large Shelf,F23M2A40DER,,10009454,98,2.0,,08,126571,Estantería pesada,23,40.0,,,,1145,,Und,2025-09-06 23:29:24
119590,2.0,TAPA CAM 17mm BLANCA SPAR,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1200.0,,Large Shelf,F23M2.4A20,,10009471,98,1200.0,,08,126572,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
119238,2.0,MANIJA LITE DE 192 MM Ref: SPAR7126,HERRAJES Y ACCESORIOS,2023-10-17,0.0,71.0,,Large Shelf,F23M2.4A30,,10009500,98,71.0,,08,126576,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119238,2.0,MANIJA LITE DE 256 MM Ref: SPAR7127,HERRAJES Y ACCESORIOS,2023-10-17,0.0,34.0,,Large Shelf,F23M2.4A30,,10009501,98,34.0,,08,126577,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119222,2.0,MANIJA EXTENDER SERIE 721 128 MM Ref: SPAR721A,HERRAJES Y ACCESORIOS,2023-10-17,0.0,5.0,,Large Shelf,F23M2.3A30,,10009513,98,5.0,,08,126579,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119203,2.0,MANIJA NEW YORK 774A 256MM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,11.0,,Large Shelf,F23M2.1A30,,10009523,98,11.0,,08,126581,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
125324,2.0,MANIJA OVAL LINE 320 MM Ref: SPAR925A,HERRAJES Y ACCESORIOS,2023-10-17,0.0,40.0,,Large Shelf,F23M2.2A30,,10009552,98,40.0,,08,126586,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119335,2.0,MANIJA STRIPED BK 256MM Ref: SPAR7024,HERRAJES Y ACCESORIOS,2023-10-17,0.0,35.0,,Large Shelf,F23M2.5A30,,10009483,98,35.0,,08,126574,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119238,2.0,MANIJA STRIPED BK 128MMRef: SPAR7022,HERRAJES Y ACCESORIOS,2023-10-17,0.0,59.0,,Large Shelf,F23M2.4A30,,10009481,98,59.0,,08,126573,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
182154,16.0,PORCELANATO MALBEC-B 60*120 BLANCO (CJ: 1.44M2) KP04BL1837,PISO CERAMICA,2025-02-07,0.0,36.0,,Large Shelf,F9M16A10DER,,10033212,98,36.0,,01,692254,Estantería pesada,9,10.0,,,,1145,,m2,2025-09-06 23:29:24
119293,2.0,RIEL STERLING AUTOCIERRE 75LBS EXT.TOTAL 55CMS,HERRAJES Y ACCESORIOS,2023-10-17,0.0,35.0,,Large Shelf,F23M2A10IZQ,,10009713,98,35.0,,08,126683,Estantería pesada,23,10.0,,,,1145,,Juego,2025-09-06 23:29:24
119222,2.0,MANIJA BEN 96 MM Ref: SPAR7201,HERRAJES Y ACCESORIOS,2023-10-17,0.0,22.0,,Large Shelf,F23M2.3A30,,10009502,98,22.0,,08,126687,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
181253,2.0,MANIJA CILINDRICA ENTRADA (ACERO 201) KL 502E,HERRAJES,2024-05-09,0.0,17.0,,Large Shelf,F4M2A30DER,,10030834,98,17.0,,01,869189,Estantería pesada,4,30.0,,,,1290,,Und,2025-09-06 23:29:24
119330,2.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR CAOBA (CAOBA -ARCE) HOJAX140 UND,HERRAJES Y ACCESORIOS,2023-10-17,0.0,16.0,,Large Shelf,F23M2.6A30,,10014169,98,16.0,,08,126908,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119330,2.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR ROBLE MILANO (SAHARA -ASERRADO NORDICO) HOJA X 140 UND,HERRAJES Y ACCESORIOS,2023-10-17,0.0,10.0,,Large Shelf,F23M2.6A30,,10014173,98,10.0,,08,126911,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
130609,4.0,CANTO PVC INTRAPLAS CRETA MATE PRIM 19X0.45MM 240mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,63.0,,Large Shelf,F21M4A40DER,,10014238,98,63.0,,01,126912,Estantería pesada,21,40.0,,,,1145,,Metro,2025-09-06 23:29:24
119835,1.0,CANTO PVC LAMITECH SEGATO LATTE - SAWCUT 6018 PRIM 19X0.45 MM (U.E 300 m) 300mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,150.0,,Large Shelf,F13M1A40DER,,10015206,98,150.0,,08,126937,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
181253,2.0,MANIJA CILINDRICA ENTRADA (ACERO 201) KL 502E,HERRAJES,2024-06-26,0.0,4.0,,Large Shelf,F4M2A30DER,,10030834,98,4.0,,01,869190,Estantería pesada,4,30.0,,,,1290,,Und,2025-09-06 23:29:24
130626,4.0,CANTO PVC INTRAPLAS ION 19X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2023-10-17,0.0,80.0,,Large Shelf,F21M4A60DER,,10020997,98,80.0,,01,126988,Estantería pesada,21,60.0,,,,1145,,Metro,2025-09-06 23:29:24
130157,2.0,TEJA MASTER 1000 CAL 28. GALVANIZADA X 7 MT,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F29M2A10DER,,10023597,98,1.0,,03,127611,Montacargas,29,10.0,,,,1145,,Und,2025-09-06 23:29:24
130205,6.0,PISO CERAMICA BRILLANTE 40X40 ACUARELA NEGRA (CJ: 1.76 MTS),PISO CERAMICA,2023-10-17,0.0,3.52,,Large Shelf,F9M6A60DER,EACUAUP14FW,10024612,98,3.52,,13,127400,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
130204,6.0,PISO CERAMICA BRILLANTE 56X56 GRIS MADERA OSLO (CJ: 1.57 MTS),PISO CERAMICA,2023-10-17,0.0,1.57,,Large Shelf,F9M6A60IZQ,EMAOSUX15RI,10024664,98,1.57,,13,127401,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
130152,3.0,CANTO PVC INTRAPLAS AMARETTO 29X1.5 MM 100mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,5.0,,Large Shelf,F13M3A30DER,,10012417,98,5.0,,08,127445,Estantería pesada,13,30.0,,,,1145,,Metro,2025-09-06 23:29:24
119835,1.0,CANTO PVC INTRAPLAS AMARETTO 90X1.5 MM 100mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,30.0,,Large Shelf,F13M1A40DER,,10012422,98,30.0,,08,127447,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
119819,2.0,CANTO PVC INTRAPLAS VIENES (Encino caribe) 90X1.5 MM 100mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,96.0,,Large Shelf,F13M2A40IZQ,,10012425,98,96.0,,08,127448,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
130122,1.0,TAPA TANQUE ETERNIT 500LTS AZUL REF 1315742,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10013353,98,1.0,,08,127450,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TAPA TANQUE ETERNIT 250LTS AZUL REF 1315738,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10015499,98,1.0,,08,127519,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TAPA TANQUE ECOPLAST 1000 LT AZUL 1315746,ETHERBOARD,2023-10-17,0.0,11.0,,Large Shelf,F32M1A80,,10015595,98,11.0,,08,127520,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TAPA TANQUE GRASAS ETERNIT 250 LTS COLOR NEGRO REF 1315759,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10016018,98,1.0,,08,127522,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
119067,1.0,CABALLETE TEJA MASTER 1000 AZUL CAL26 X0.45-600x2000 MM,TEJAS,2023-10-17,0.0,6.0,,Large Shelf,F6M1.2A10,,10016663,98,6.0,,03,127524,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119808,2.0,CANTO ABS REHAU BICOLOR BLANCO-BLANCO 23X1.3 MM (U.E 100M) 100MxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,20.0,,Large Shelf,F13M2A40DER,,10019630,98,20.0,,08,127549,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
119996,2.0,TEJA MASTER 1000 CAL 28. GALVANIZADA X 6 MT,ETHERBOARD,2023-10-17,0.0,4.0,,Large Shelf,F29M2A10DER,,10019632,98,4.0,,03,127550,Montacargas,29,10.0,,,,1145,,Und,2025-09-06 23:29:24
130206,1.0,TANQUE ETERNIT 250LTS NEGRO (SIN TAPA Y CONEXION) 1315733,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10020076,98,1.0,,13,127553,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130206,1.0,TAPA TANQUE ETERNIT 250LTS NEGRO REF 1315736,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10020077,98,1.0,,13,127554,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
118916,1.0,SOPORTE VIDRIO FACHADA 45 Y 75 ABM REF ADAPT0826,PERFILES,2023-10-17,0.0,6.0,,Large Shelf,F9M1A14IZQ,1005020,10024477,98,6.0,,03,127673,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
118916,1.0,HORIZONTAL VC5020 PINTURA NEGRA CIA-C349,PERFILES,2023-10-17,0.0,6.0,,Large Shelf,F9M1A14IZQ,,10024828,98,6.0,,03,127682,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
118916,1.0,TRASLAPE VC5020 PINTURA NEGRA CIA-C192L,PERFILES,2023-10-17,0.0,12.0,,Large Shelf,F9M1A14IZQ,,10024830,98,12.0,,03,127684,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
119996,2.0,TEJA MASTER 1000 CAL 28. GALVANIZADA 1 X 7 MT METALUM,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F29M2A10DER,,10026755,98,1.0,,03,127739,Montacargas,29,10.0,,,,1145,,Und,2025-09-06 23:29:24
130204,6.0,PISO CLEMENTE 50X50 PRIM (CJ: 1.50 MTS),PISO CERAMICA,2023-10-17,0.0,6.0,,Large Shelf,F9M6A60IZQ,,10024667,98,6.0,,13,127745,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
130204,6.0,PISO CERAMICA MATE 32X56 TRIVENTO GRIS (CJ: 1.45 MTS),PISO CERAMICA,2023-10-17,0.0,0.73,,Large Shelf,F9M6A60IZQ,ETRIVUI15TI,10027283,98,0.73,,13,127750,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
119835,1.0,CANTO PVC CUBRECOL GRAFITO 45X0.45 MM (U.E 366 m) 366mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,207.0,,Large Shelf,F13M1A40DER,,10003706,98,207.0,,08,126038,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
119412,1.0,LAMINA YESO SPGLASS (1.22*2.44)MTS*1/2'',ETHERBOARD,2023-10-17,0.0,3.0,,Large Shelf,F29M1A10IZQ,,10022633,98,3.0,,03,127864,Montacargas,29,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
118916,1.0,BOQUILLERA IMPORTADA 71X21 CRUDO REF G7121,PERFILES,2023-10-17,0.0,6.0,,Large Shelf,F9M1A14IZQ,,10023578,98,6.0,,03,127917,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
119056,1.0,TEJA ZINC ACESCO 0.8X2.14 (3X7) CAL.35 (0.17) 510990,TEJAS,2023-10-17,0.0,17.0,,Large Shelf,F6M1.1A10,511610,10026688,98,17.0,,03,127922,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119056,1.0,TEJA ZINC NF ACESCO TONGZSE 0.17X800.00X3658.00 60 - (314406) CAL 35,TEJAS,2023-10-17,0.0,3.0,,Large Shelf,F6M1.1A10,,10026467,98,3.0,,03,127924,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
181253,2.0,MANIJA CILINDRICA ALCOBA (ACERO 201) KL 502A,HERRAJES,2024-10-11,0.0,3.0,,Large Shelf,F4M2A30DER,,10030835,98,3.0,,01,869192,Estantería pesada,4,30.0,,,,1290,,Und,2025-09-06 23:29:24
119056,1.0,TEJA ZINC ACESCO 0.8X2.44 (3x8) CAL.35 (0.17) 510996,TEJAS,2023-10-17,0.0,17.0,,Large Shelf,F6M1.1A10,511617,10026689,98,17.0,,03,128242,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F6 GENERICA LIGHT MAPLE 1480 TEXTURA POSTFORMABLE 122X244,FORMICAS,2023-10-17,0.0,5.0,,Large Shelf,F2M4A20,,10010142,98,5.0,,03,128437,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
118916,1.0,JAMBA PC744 IMPORTADO PINTURA BLANCA ALHC-393,PERFILES,2023-10-17,0.0,12.0,,Large Shelf,F9M1A14IZQ,,10023498,98,12.0,,03,128781,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
169193,1.0,CEMENTO PL285 MADERA GARRAFA X 3 LITROS,SIKAS PEGANTES,2025-06-28,0.0,4.0,,Large Shelf,F11M1A20IZQ,,10013771,98,4.0,,03,855287,Montacargas,11,20.0,2024-12-18,,,1145,A0009008,Und,2025-09-06 23:29:24
119164,2.0,SEPARADOR SPAR VERTICAL INTERNO BLANCO 100X100MM GR851-W,HERRAJES Y ACCESORIOS,2023-10-17,0.0,19.0,,Large Shelf,F23M2.3A20,,10009265,98,19.0,,08,129170,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F6 GENERICA CITRUS 2205 BRILLANTE POSTFORMABLE 122X244,FORMICAS,2023-10-17,0.0,1.0,,Large Shelf,F2M4A20,,10010119,98,1.0,,03,129243,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F6 GENERICA TANGELO 2290 TEXTURA POSTFORMABLE 122X244,FORMICAS,2023-10-17,0.0,1.0,,Large Shelf,F2M4A20,,10010122,98,1.0,,03,129245,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
163041,5.0,RODILLO ANTIGOTA 9 PULG 3/8 PINTUCO,"GRIVAL ,FERRETERIA",2025-08-29,0.0,1.0,,Large Shelf,F25M5A50DER,,10029016,98,1.0,,01,928978,Estantería pesada,25,50.0,,,,1145,,Und,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F6 GENERICA AZUL CARIBE 2182 BRILLANTE 122X244,FORMICAS,2023-10-17,0.0,1.0,,Large Shelf,F2M4A20,,10010097,98,1.0,,03,129320,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
130205,6.0,PISO CERAMICA BRILLANTE 40X40 MARRON ACUARELA CHOCOLATE (CJ: 1.76 MTS),PISO CERAMICA,2023-10-17,0.0,5.28,,Large Shelf,F9M6A60DER,EACUAUP14FH,10024369,98,5.28,,13,129582,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
130205,6.0,PISO CERAMICA BRILLANTE 40X40 MACEDO BEIGE (CJ: 1.76 MTS),PISO CERAMICA,2023-10-17,0.0,5.28,,Large Shelf,F9M6A60DER,EMACEUP14FE,10024613,98,5.28,,13,129583,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
130204,6.0,PISO CERAMICA BRILLANTE 50X50 LIPIANI BEIGE (CJ: 1.50 MTS),PISO CERAMICA,2023-10-17,0.0,4.5,,Large Shelf,F9M6A60IZQ,ELIPIUR15DE,10024665,98,4.5,,13,129584,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
119067,1.0,TEJA TECHOLIT N10 PP P3 ROJO 1315823,TEJAS,2023-10-17,0.0,2.0,,Large Shelf,F6M1.2A10,,10014896,98,2.0,,03,129707,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119330,2.0,TAPA TORNILLO ADHESIVO CIRCULAR AMAR NEGRO HOJAX140 UND,HERRAJES Y ACCESORIOS,2023-10-17,0.0,14.0,,Large Shelf,F23M2.6A30,,10014163,98,14.0,,08,129778,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
119067,1.0,TEJA TECHOLIT N12 PP P3 ROJO 1315824,TEJAS,2023-10-17,0.0,2.0,,Large Shelf,F6M1.2A10,,10014897,98,2.0,,03,129873,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119056,1.0,TEJA ZINC ACESCO 0.8X2.14 (3X7) CAL.34 (0.20) 511135,TEJAS,2023-10-17,0.0,4.0,,Large Shelf,F6M1.1A10,,10026692,98,4.0,,03,129998,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119056,1.0,TEJA ZINC ACESCO 0.8X2.14 (3X7) CAL.33 (0.23) 511160,TEJAS,2023-10-17,0.0,4.0,,Large Shelf,F6M1.1A10,,10026696,98,4.0,,03,130003,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119067,1.0,TEJA TECHOLIT N8 PP P3 ROJO 1315822,TEJAS,2023-10-17,0.0,19.0,,Large Shelf,F6M1.2A10,,10014895,98,19.0,,03,130150,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
130205,6.0,PISO CERAMICA BRILLANTE 40X40 MACEDO GRIS (CJ: 1.76 MTS),PISO CERAMICA,2023-10-17,0.0,5.28,,Large Shelf,F9M6A60DER,EMACEUP14FI,10024614,98,5.28,,13,130182,Montacargas,9,60.0,,,,1145,,m2,2025-09-06 23:29:24
119835,1.0,CANTO PVC INTRAPLAS INCIENSO ECOFORT 22X0.45 MM 240mxRollo,PEGANTES Y HERRAMIENTAS,2023-10-17,0.0,11.0,,Large Shelf,F13M1A40DER,,10004379,98,11.0,,08,130261,Estantería pesada,13,40.0,,,,1145,,Metro,2025-09-06 23:29:24
119206,2.0,HALADERA DOBLE DUMMY ABM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,30.0,,Large Shelf,F23M2.1A20,ABM022,10000012,98,30.0,,08,130304,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
119206,2.0,HALADERA O TAPA IMPACTO SENCILLA,HERRAJES Y ACCESORIOS,2023-10-17,0.0,19.0,,Large Shelf,F23M2.1A20,,10000031,98,19.0,,08,130310,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
119206,2.0,GUIA INFERIOR NAVE 3825,HERRAJES Y ACCESORIOS,2023-10-17,0.0,178.0,,Large Shelf,F23M2.1A20,,10000037,98,178.0,,08,130312,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,PLAFON EN U 3/4'' CROMADO,ETHERBOARD,2023-10-17,0.0,34.0,,Large Shelf,F32M1A80,,10000162,98,34.0,,08,130334,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,SOPORTE MURO 1.1/4 DORADO,ETHERBOARD,2023-10-17,0.0,40.0,,Large Shelf,F32M1A80,,10000172,98,40.0,,08,130335,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,SOPORTE TECHO 1 MADERA,ETHERBOARD,2023-10-17,0.0,11.0,,Large Shelf,F32M1A80,,10000184,98,11.0,,08,130336,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TERMINAL 1.1/4 DORADO,ETHERBOARD,2023-10-17,0.0,66.0,,Large Shelf,F32M1A80,,10000195,98,66.0,,08,130338,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TERMINAL 1 MADERA,ETHERBOARD,2023-10-17,0.0,4.0,,Large Shelf,F32M1A80,,10000197,98,4.0,,08,130339,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TERMINAL 1 CROMADO,ETHERBOARD,2023-10-17,0.0,23.0,,Large Shelf,F32M1A80,,10000199,98,23.0,,08,130340,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TERMINAL 3/4 MADERA,ETHERBOARD,2023-10-17,0.0,2.0,,Large Shelf,F32M1A80,,10000200,98,2.0,,08,130341,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
130122,1.0,TERMINAL 5/8 MADERA,ETHERBOARD,2023-10-17,0.0,19.0,,Large Shelf,F32M1A80,,10000202,98,19.0,,08,130342,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
119206,2.0,REMACHE POP 4-02 1/8X1/4 (PAQUETE X 100 UND),HERRAJES Y ACCESORIOS,2023-10-17,0.0,96.0,,Large Shelf,F23M2.1A20,,10000215,98,96.0,,08,130343,Estantería pesada,23,20.0,,,,1145,,Ciento,2025-09-06 23:29:24
119214,2.0,CHAZO PLASTICO CORRUGADO 3/8,HERRAJES Y ACCESORIOS,2023-10-17,0.0,58.0,,Large Shelf,F23M2.2A20,,10000232,98,58.0,,08,130344,Estantería pesada,23,20.0,,,,1145,,Ciento,2025-09-06 23:29:24
119486,1.0,JAMBA CUERPO FIJO VENTANA CORREDIZA 3825 ANOLOK REF.JAMBA0711 B2,PERFILES,2023-10-17,0.0,54.0,,Large Shelf,F9M1A12IZQ,1000695,10000275,98,54.0,,08,130352,Estantería pesada,9,12.0,,,,1145,,m,2025-09-06 23:29:24
118916,1.0,JAMBA PC8025L X 6MT JAMBAA0841 C3,PERFILES,2023-10-17,0.0,6.0,,Large Shelf,F9M1A14IZQ,1017329,10000395,98,6.0,,03,130395,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
119486,1.0,PISAVIDRIO S-343 513 PRE HEMBRA. PISAV0343 B2,PERFILES,2023-10-17,0.0,48.0,,Large Shelf,F9M1A12IZQ,1004450,10000504,98,48.0,,08,130414,Estantería pesada,9,12.0,,,,1145,,m,2025-09-06 23:29:24
119214,2.0,BRAZO DE 8'' ACERO INOXIDABLE 430SS,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1.0,,Large Shelf,F23M2.2A20,,10000040,98,1.0,,08,130313,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
140567,2.0,REFRIGERADOR MABE NF510 LT PLATEADA NUEVA ESTETICA SMART STATION,PERFILERIA,2023-11-19,0.0,1.0,,Large Shelf,F14M2A10,,10024693,98,1.0,,01,153522,Estantería pesada,14,10.0,,,,1290,,Und,2025-09-06 23:29:24
140446,2.0,CANTO PVC CUBRECOL GRIC CRISTAL 22X1.5 MM (U.E 77 m) 77mxRollo,OUTLET,2023-11-19,0.0,599.0,,Large Shelf,F4M2A60IZQ,,10003600,98,599.0,,08,153527,Estantería pesada,4,60.0,,,,1290,,Metro,2025-09-06 23:29:24
139219,8.0,ORGANIZAD CLOSET PARA MODULO 70-80 CM D470XW(664-764)XH77 MMRef: ORG-70,OUTLET,2023-11-19,0.0,7.0,,Large Shelf,F4M8A70DER,,10009434,98,7.0,,08,154122,Estantería pesada,4,70.0,,,,1290,,Und,2025-09-06 23:29:24
186718,24.0,MELAMINICO SUPERCOR PB RH HUMO TEX MADERA 153X244X36,MADERAS TORRES,2025-04-23,0.0,10.0,,Large Shelf,F1M24A10,,10010613,98,10.0,,01,768740,Montacargas,1,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
157770,6.0,KORAZA BASE DEEP BLANCO 127476 CANECA 5 GALONES,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2025-08-29,0.0,1.0,,Large Shelf,F18M6A10DER,,10013309,98,1.0,,01,928990,Estantería pesada,18,10.0,2028-08-30,,,1145,,Und,2025-09-06 23:29:24
186717,24.0,MELAMINICO SUPERCOR PB RH HUMO TEX MADERA 153X244X36,MADERAS TORRES,2025-04-23,0.0,10.0,,Large Shelf,F1M24A10,,10010613,98,10.0,,01,768742,Montacargas,1,10.0,,,,1145,,Lámina,2025-09-06 23:29:24
180399,1.0,RIEL SPAR TIPO FORTE EXTENSIÓN TOTAL 30KG 55CM SPAR55,HERRAJES,2023-11-19,0.0,44.0,,Large Shelf,F3M1A10DER,,10009209,98,44.0,,08,666148,Estantería pesada,3,10.0,,,,1290,,Juego,2025-09-06 23:29:24
119291,1.0,BISAGRA MINI TORINO SEMIPARCHE 26MM 8209 S/T,HERRAJES Y ACCESORIOS,2023-10-17,0.0,5.0,,Large Shelf,F23M1A50DER,,10009358,98,5.0,,08,127930,Estantería pesada,23,50.0,,,,1145,,Und,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F8 NOGAL CLASICO 314 BRILLANTE 122X244,FORMICAS,2023-10-17,0.0,1.0,,Large Shelf,F2M4A20,,10010060,98,1.0,,03,125411,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
119067,1.0,TEJA ARQUITECTONICA OPAL LISO C-7 ANCHO UTIL 0.72,TEJAS,2023-10-17,0.0,6.1,,Large Shelf,F6M1.2A10,,10005738,98,6.1,,03,125412,Montacargas,6,10.0,,,,1145,,m,2025-09-06 23:29:24
119067,1.0,TEJA AJONIT #5 DE 152X92CM COLOR LILA,TEJAS,2023-10-17,0.0,1.0,,Large Shelf,F6M1.2A10,,10005703,98,1.0,,03,125413,Montacargas,6,10.0,,,,1145,,Und,2025-09-06 23:29:24
119875,4.0,FORMICA LAMITECH F6 GENERICA NARANJA 2291 TEXTURA POSTFORMABLE 122X244,FORMICAS,2023-10-17,0.0,1.0,,Large Shelf,F2M4A20,,10010123,98,1.0,,03,125415,Estantería pesada,2,20.0,,,,1145,,Lámina,2025-09-06 23:29:24
119370,1.0,TAPA TANQUE AJOVER 250 LTS UNICAPA AZUL,ETHERBOARD,2023-10-17,0.0,1.0,,Large Shelf,F32M1A80,,10020229,98,1.0,,03,125417,Montacargas,32,80.0,,,,1145,,Und,2025-09-06 23:29:24
