ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
2.0,,Lámina,,514050,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010666,,,$,2.0,PLT2179449,Picking,12,10:27:19,2083573,513916,dquintero,MELAMINICO  SUPERCOR  PB  RH  CHANTILLI    TEX MADERA  183X244X15,195150.0,1759688,,2025-09-05 15:37:29
40.0,,Lámina,,514050,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010666,,,$,-2.0,194640,F1M30A10DER,12,10:27:19,2083572,513916,dquintero,MELAMINICO  SUPERCOR  PB  RH  CHANTILLI    TEX MADERA  183X244X15,195150.0,1759688,,2025-09-05 15:37:29
1.0,,Pq,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10023971,500560,,$,1.0,PLT2179064,FLORIDABLANCA,01,10:27:15,2083571,,abarragan,PERFIL TIPO OMEGA FERRETERO PAQ * 25 UND * 2.44 MTS  OM230620828,66463.2,1759687,,2025-09-05 15:37:29
0.0,,Pq,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10023971,500560,,$,-1.0,PLT2179064,Picking,01,10:27:15,2083570,,abarragan,PERFIL TIPO OMEGA FERRETERO PAQ * 25 UND * 2.44 MTS  OM230620828,66463.2,1759687,,2025-09-05 15:37:29
1.0,,Lámina,,514040,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-04,1145,230506.0,10033921,,,$,1.0,195113,MUELLE 3,01,10:26:50,2083569,74590,jfernandez,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1759686,,2025-09-05 15:37:29
50.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009577,,,$,50.0,PLT2179081,SOGAMOSO,01,10:26:10,2083568,,jmunar,MANIJA STEEL LIGHT LIVIANA SPAR900W -96MM,0.12,1759684,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009577,,,$,-50.0,PLT2179081,Picking,01,10:26:10,2083567,,jmunar,MANIJA STEEL LIGHT LIVIANA SPAR900W -96MM,0.12,1759684,,2025-09-05 15:37:29
411.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10021699,,,COP,411.0,PLT2179081,SOGAMOSO,01,10:26:10,2083566,,jmunar,TORNILLO PARA CORREDERA SPAR 6 1/2'',13.0,1759684,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10021699,,,COP,-411.0,PLT2179081,Picking,01,10:26:10,2083565,,jmunar,TORNILLO PARA CORREDERA SPAR 6 1/2'',13.0,1759684,,2025-09-05 15:37:29
14.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10030864,,,$,14.0,PLT2179081,SOGAMOSO,01,10:26:10,2083564,,jmunar,POMO METALICO DE ALCOBA CILINDRICO KL 501 A,8572.27,1759684,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10030864,,,$,-14.0,PLT2179081,Picking,01,10:26:10,2083563,,jmunar,POMO METALICO DE ALCOBA CILINDRICO KL 501 A,8572.27,1759684,,2025-09-05 15:37:29
230.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10023058,,,$,230.0,PLT2179081,SOGAMOSO,01,10:26:10,2083562,,jmunar,BISAGRA SLOW MOTION CLIP ON  35MM PARCHE C/T 4H,0.18,1759684,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10023058,,,$,-230.0,PLT2179081,Picking,01,10:26:10,2083561,,jmunar,BISAGRA SLOW MOTION CLIP ON  35MM PARCHE C/T 4H,0.18,1759684,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009432,,,$,1.0,PLT2179081,SOGAMOSO,01,10:26:10,2083560,,jmunar,VAJILLERO  SPAR EN ACERO  INOXIDABLE MOD 80CM SPAR-V80,5.43,1759684,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009432,,,$,-1.0,PLT2179081,Picking,01,10:26:10,2083559,,jmunar,VAJILLERO  SPAR EN ACERO  INOXIDABLE MOD 80CM SPAR-V80,5.43,1759684,,2025-09-05 15:37:29
8.0,,Par,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10003938,,,COP,8.0,PLT2179081,SOGAMOSO,01,10:26:10,2083558,,jmunar,BISAGRA OMEGA 3 1/4'' PUERTAS DE PASO PLATEADA BO-90Z,2025.6,1759684,,2025-09-05 15:37:29
0.0,,Par,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10003938,,,COP,-8.0,PLT2179081,Picking,01,10:26:10,2083557,,jmunar,BISAGRA OMEGA 3 1/4'' PUERTAS DE PASO PLATEADA BO-90Z,2025.6,1759684,,2025-09-05 15:37:29
40.0,,Juego,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009214,,,$,40.0,PLT2179081,SOGAMOSO,01,10:26:10,2083556,,jmunar,RIEL SPAR TIPO LIGHT EXTENSIÓN TOTAL 20KG 45CM  SPAR35/45,5520.98,1759684,,2025-09-05 15:37:29
0.0,,Juego,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009214,,,$,-40.0,PLT2179081,Picking,01,10:26:10,2083555,,jmunar,RIEL SPAR TIPO LIGHT EXTENSIÓN TOTAL 20KG 45CM  SPAR35/45,5520.98,1759684,,2025-09-05 15:37:29
20.0,,Juego,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009212,,,$,20.0,PLT2179081,SOGAMOSO,01,10:26:10,2083554,,jmunar,RIEL SPAR TIPO LIGHT EXTENSIÓN TOTAL 20KG 35CM  SPAR35/35,0.58,1759684,,2025-09-05 15:37:29
0.0,,Juego,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10009212,,,$,-20.0,PLT2179081,Picking,01,10:26:10,2083553,,jmunar,RIEL SPAR TIPO LIGHT EXTENSIÓN TOTAL 20KG 35CM  SPAR35/35,0.58,1759684,,2025-09-05 15:37:29
1.0,,Pq,,514024,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10023971,500560,,$,1.0,PLT2179064,Picking,01,10:25:09,2083552,513269,abarragan,PERFIL TIPO OMEGA FERRETERO PAQ * 25 UND * 2.44 MTS  OM230620828,66463.2,1759683,,2025-09-05 15:37:29
